-32787.7,2467.99,-31238,-1058.35,-29166.1,792.769,-27791.7,-447.054,-26596.1,370.78,-25657.3,17.9458,-24777.8,41.8193,-23972.2,360.394,-23310.6,-155.522,-22687.7,386.967,-22126.2,-149.561,-21578.5,320.25,-21049.1,-147.354,-20568.2,190.405,-20199.9,-41.9434,-19777.3,91.769,-19403.3,76.7529,-19058.7,102.59,-18673.6,139.368,-18394.1,16.0498,-18036.9,114.356,-17753.3,-18.6929,-17484,152.956,-17177.8,19.8149,-16891.8,88.7559,-16689.2,32.8088,-16431.2,109.378,-16194.3,45.2537,-15933.1,76.3877,-15764,95.4902,-15490.9,17.2227,-15346.7,96.8455,-15148.5,-7.77686,-14978.6,113.707,-14766.8,28.6711,-14551,117.958,-14369.2,-1.81689,-14205,98.4202,-14036.9,35.5901,-13870.9,67.8286,-13725.3,48.0161,-13542.8,35.5503,-13409.5,18.415,-13316.1,59.2021,-13148.4,-42.9536,-12986.5,73.7737,-12858.2,21.2202,-12693.8,37.4805,-12572.8,6.18042,-12423,75.9788,-12309.1,54.3132,-12173.8,67.0388,-12155.9,55.2834,-11938.2,17.5054,-11820.5,40.415,-11720.9,24.5405,-11620.8,69.6917,-11496,68.1887,-11429.3,68.3792,-11245.4,14.4783,-11165.1,62.6292,-11105.5,58.7058,-10952.4,56.8555,-10891.4,14.0344,-10823.4,5.77271,-10670.1,70.167,-10682.2,10.2705,-10524.8,82.0911,-10417,39.8718,-10339.8,37.3521,-10265.1,11.7825,-10192.3,37.7793,-10073.7,4.77588,-10023.8,22.9043,-9949.7,23.0664,-9813.99,17.8311,-9763.95,47.853,-9711.6,33.22,-9593.15,49.0684,-9512.44,39.01,-9417.67,30.7095,-9404.81,-3.43604,-9300,47.5359,-9223.48,23.9175,-9199.69,33.3608,-9081.3,13.9036,-9032.45,-8.93091,-8957.18,59.7195,-8886.23,-15.2974,-8867.95,0.964844,-8779.59,27.9436,-8664.6,30.8479,-8623.42,13.479,-8545.58,64.0884,-8503.31,7.84241,-8407.84,1.66321,-8398.55,11.3838,-8343.05,12.6818,-8261.07,14.3896,-8247.02,8.01758,-8173.16,19.8873,-8123.01,36.851,-8058.99,11.0721,-8031.7,33.035,-7944.73,6.66724,-7928.02,45.489,-7901.16,19.6385,-7838.5,-34.6423,-7745.87,8.83252,-7691.86,-36.3115,-7655.86,20.5199,-7596.04,10.0106,-7551.33,12.8209,-7512.07,45.3995,-7437.61,36.0072,-7370.68,16.1238,-7367.21,11.0891,-7287.88,6.4071,-7248.28,5.02563,-7215.48,4.77844,-7184.07,42.5979,-7140.09,45.8456,-7160.34,15.9807,-7037.12,27.0941,-6976.49,9.9541,-6929.51,-16.7219,-6943.95,39.457,-6853.23,8.93335,-6901.47,-6.58374,-6804.16,34.0536,-6748.06,50.1853,-6741.22,5.01758,-6676.97,16.0957,-6637.56,40.8241,-6586.6,31.709,-6560.84,45.5099,-6509.32,27.4043,-6498,19.047,-6496.85,31.3198,-6451.47,18.808,-6382.95,60.749,-6318.16,1.27539,-6310.4,37.3175,-6252.23,50.8469,-6240.98,29.6721,-6257.39,39.0865,-6198.91,10.5021,-6162.35,3.06152,-6072.01,48.681,-6091.22,12.5574,-6075.45,-10.9524,-6035.26,9.59827,-6000.9,8.85583,-5972.95,22.5981,-5939.17,3.24426,-5876.47,-4.06885,-5854.28,-8.27563,-5846.63,-2.01416,-5816.77,-3.01782,-5776.68,-10.0977,-5751.59,36.344,-5711.67,8.76904,-5658.53,29.2708,-5636.61,41.9226,-5630.8,3.23718,-5578.75,45.8854,-5550.56,21.415,-5513.19,-4.62805,-5500.69,14.1812,-5470.89,73.3132,-5439.59,-10.7059,-5408.27,8.29712,-5384.08,58.9752,-5365.53,-36.3124,-5378.37,0.255371,-5298.59,17.7605,-5299.26,-8.86096,-5286.37,25.2916,-5248.8,4.9281,-5204.91,18.874,-5194.83,30.9828,-5172.44,-9.79126,-5154.58,-15.3053,-5092.9,12.4359,-5116.8,-40.6742,-5075.9,8.7699,-5002.24,27.203,-5002.46,21.0809,-4940.23,22.3702,-4963.55,65.9531,-4916.93,0.309814,-4904.19,2.61438,-4877.64,-12.7112,-4862.22,22.8817,-4888.35,23.463,-4869.16,-5.86426,-4795.02,55.9829,-4805.98,1.50977,-4767.35,45.9956,-4775.48,-9.41699,-4715.16,41.9453,-4690.78,27.7161,-4705.52,7.59741,-4662.96,-5.36401,-4635.9,40.4768,-4669.22,2.63086,-4572.45,-4.84741,-4603.11,-29.5481,-4555.07,-1.09387,-4505.67,-21.1451,-4500.14,-7.71484,-4501.29,31.634,-4473.88,-18.3333,-4431.86,33.0627,-4465.98,28.7363,-4437.01,14.4587,-4418.39,7.68237,-4404.88,20.3308,-4354.15,9.44128,-4332.28,-12.6675,-4326.87,24.4666,-4325.34,-11.4894,-4304.22,-16.7332,-4271.81,14.998,-4248.1,23.3353,-4245.58,23.7792,-4246.48,7.97333,-4209.38,7.47467,-4183.1,20.3074,-4174.57,10.3978,-4069.19,7.65845,-4164.55,10.4422,-4110.57,-40.8528,-4094.64,-13.3596,-4097.55,-11.623,-4063.16,-12.6921,-4012.16,8.6969,-4036.37,2.24847,-4072.73,-6.46393,-4007.78,-23.3135,-3952.81,15.2661,-3980.88,22.8183,-3956.67,15.035,-3920.03,39.0657,-3928.52,8.84418,-3931.3,1.87781,-3909.77,-5.5899,-3895.98,-12.9142,-3916.13,5.60968,-3859.75,12.9841,-3837.95,23.9982,-3807.47,-2.05542,-3803.16,35.5486,-3805.76,-13.8354,-3747.73,-15.4266,-3758.82,35.4182,-3720.21,16.7058,-3714.68,28.0502,-3727.49,60.3711,-3723.62,6.72302,-3682.57,-7.82178,-3697.78,49.9531,-3694.74,10.9422,-3672.02,7.737,-3628.88,-10.6525,-3606.7,7.43585,-3601.58,-1.32043,-3600.88,-11.9715,-3566.73,18.2829,-3634.06,20.3344,-3552.9,-27.2499,-3570.01,-4.04095,-3537.53,-35.9952,-3500.13,-24.3961,-3512.45,33.7517,-3481.09,-50.2407,-3482.72,-8.21265,-3452.96,3.71588,-3474.74,11.6828,-3448.67,43.2285,-3444.6,-45.0386,-3386.2,16.7565,-3409.27,-13.3097,-3374.73,14.5286,-3378.92,19.9327,-3353.46,7.25342,-3392.69,27.1478,-3340.88,-10.0361,-3333.17,23.1962,-3331.4,11.6292,-3320.93,11.1463,-3269.1,-22.6345,-3265.54,-13.2103,-3275.81,41.4084,-3261.76,14.5045,-3248.04,16.1213,-3210.39,-33.5525,-3208.4,-18.0266,-3180.37,7.04639,-3220.27,-30.8017,-3214.17,20.0873,-3184.36,28.0042,-3190.33,-7.14252,-3193.24,27.781,-3148.23,18.6421,-3176.31,34.4658,-3146.17,-4.81866,-3129.78,19.9908,-3110.2,-16.5885,-3103.97,18.0597,-3093.84,7.31598,-3099.64,-9.09149,-3064.46,58.915,-3012.44,22.7487,-3059.41,-8.46698,-3037.95,4.87054,-3038.09,21.8453,-2979.52,-6.48859,-3012.83,2.1131,-3046.61,23.7467,-2968.32,9.01501,-2966.83,12.8521,-2987.32,-2.56384,-2963.57,26.3978,-2916.57,-36.9545,-2890.1,-55.7387,-2961.77,-0.0656738,-2992.32,22.7687,-2944.55,46.3325,-2869.25,15.642,-2864.48,17.4226,-2874.42,28.3108,-2834.37,-0.790955,-2891.73,13.6429,-2899.01,-4.48981,-2827.29,-9.12695,-2833.7,20.7349,-2820.04,18.8248,-2851.31,-16.6392,-2828.22,-1.53894,-2776.13,3.13654,-2795.31,9.94196,-2792.9,10.932,-2750.73,-43.152,-2759.29,45.7751,-2733.85,-4.48615,-2739.3,29.4442,-2731.63,47.3472,-2704.94,7.71637,-2722.74,-17.3491,-2717.26,15.3711,-2687.6,-17.2646,-2679.15,27.1001,-2705.08,5.05713,-2682.41,-18.6065,-2690.57,21.5702,-2674.28,22.1221,-2679.39,1.93915,-2674.73,1.33813,-2634.74,-28.0392,-2675.78,20.2484,-2613.09,-15.4547,-2624.3,-4.146,-2605.1,-14.2608,-2601.15,8.55927,-2580.64,-38.8734,-2589.06,4.81366,-2562.89,-24.282,-2560.62,4.07831,-2609.47,-6.20392,-2596.23,-21.2068,-2541.82,-6.28186,-2530.35,-1.25574,-2490.81,2.4317,-2507.21,-37.4575,-2518.1,-8.37695,-2502.49,17.6555,-2540.94,56.2514,-2493.32,36.8422,-2499.11,-9.31683,-2512.2,23.132,-2466.14,39.5958,-2467.37,15.4437,-2447.97,48.8649,-2441.52,-1.66028,-2385.73,-40.1129,-2443.48,7.70428,-2406.88,13.0269,-2392.33,-27.3943,-2398.91,-15.1923,-2421.48,8.13745,-2445.4,16.9151,-2348.31,4.34161,-2372.75,6.04529,-2346.23,12.5496,-2342.38,-32.9886,-2410.39,20.0031,-2390.91,6.98505,-2343.26,9.97083,-2369.13,13.4071,-2311.68,-23.3383,-2353.1,-3.99463,-2289.05,-27.4323,-2292.91,-12.8922,-2325.03,10.6187,-2333.75,-22.7839,-2262.48,50.873,-2307.61,41.5169,-2290.29,10.5857,-2321.79,-31.7085,-2292.07,-21.347,-2282.48,-20.261,-2270.83,4.34772,-2263.83,13.3758,-2278.65,13.7367,-2263.6,-3.61749,-2254.85,0.682556,-2220.79,15.893,-2178.02,68.0282,-2212.36,33.51,-2184.19,-10.2516,-2237.66,24.8077,-2166.32,46.7105,-2163.69,-11.1801,-2201.25,5.04108,-2223.93,-33.2638,-2141.94,22.0414,-2173.16,-6.33649,-2176.65,42.2363,-2197.4,13.5178,-2129.88,19.543,-2122.56,23.6474,-2122.26,26.77,-2149.9,-4.44308,-2180.2,-8.50323,-2151.65,44.2055,-2137.31,-14.7013,-2139.78,-20.1854,-2090.59,-15.4662,-2165.9,-19.2991,-2079.29,-28.2641,-2092.73,43.3472,-2045.22,-32.6083,-2055.23,16.213,-2096.87,37.3711,-2102.12,35.0385,-2083.81,-46.3314,-2047.36,-11.5658,-2012.16,19.6415,-2078.37,-11.7618,-2042.89,25.3622,-2086.9,-24.119,-2068.72,-12.2516,-2043.27,7.04532,-1971.04,49.2161,-2047.86,30.0664,-2008.94,-28.1974,-2015.69,28.8222,-2000.48,-55.7804,-2043.33,-6.5683,-2015.4,20.1916,-2005.53,4.55899,-1962.55,13.5581,-1962.41,-6.72638,-1963.77,7.20969,-1949.5,-6.90582,-1910.11,-10.46,-1924.86,6.1644,-1902.72,-10.7703,-1928.75,-20.2614,-1959.93,-1.32877,-1962.01,34.9674,-1959.79,14.3243,-1940.92,27.2827,-1931.77,8.42395,-1964.12,-8.9028,-1882.61,-21.4823,-1967.98,11.5882,-1899.29,-14.3657,-1891.54,-2.94543,-1938.28,23.2917,-1904.93,3.60068,-1910.68,52.014,-1874.21,17.7423,-1900.54,18.7736,-1835.02,-4.66754,-1882.13,-39.6375,-1862.27,-28.061,-1847.33,-2.71298,-1835.07,8.23389,-1883.17,-6.95322,-1821.05,-6.65289,-1818.38,42.4548,-1860.18,17.7391,-1817.96,-20.7034,-1842.16,4.81622,-1845.67,68.7617,-1812.1,9.65027,-1832.06,-18.1497,-1826.64,-73.7141,-1837.71,-14.7314,-1816.12,8.3197,-1824.75,22.012,-1802.56,0.389832,-1805.96,-31.2844,-1822.26,30.6626,-1758.33,-26.938,-1759.18,28.2513,-1778.19,6.76453,-1795.3,-5.42932,-1759.59,43.8714,-1759.77,-19.1189,-1730.73,-18.451,-1789.29,-23.2069,-1738.94,46.9892,-1729.45,-10.5718,-1736.86,0.609833,-1748.72,12.0849,-1742.74,-7.1806,-1756.45,41.8134,-1755.7,42.5593,-1730.69,15.3241,-1734.02,29.2859,-1718.11,-20.671,-1715.49,-28.5273,-1749.29,28.6061,-1664.91,13.4121,-1708.11,-12.8895,-1702.98,-19.3074,-1687.45,-15.488,-1692.35,-9.5014,-1715.75,11.1149,-1644.87,-48.3881,-1668.7,2.21326,-1644.87,-2.8992,-1695.87,9.18585,-1680.64,23.8605,-1639.11,1.02103,-1644.94,-26.5038,-1662.71,-22.5316,-1634.69,41.0507,-1660.37,17.6747,-1638.65,63.3008,-1626.34,9.17685,-1687.27,-6.29227,-1610.76,8.87949,-1637.17,-17.6253,-1622.29,13.8314,-1626.25,16.9296,-1608.72,-14.3316,-1606.6,-22.7962,-1596.2,3.28424,-1615.61,-3.86649,-1602.01,13.1814,-1561.57,38.4102,-1565.41,-11.9464,-1616.22,22.919,-1594.18,47.4874,-1614.95,8.12833,-1577.51,1.58481,-1563.76,-2.83493,-1591.62,49.4259,-1547.97,34.1598,-1561.54,67.0475,-1610.94,-15.1046,-1585.25,13.9245,-1561.13,-6.84979,-1529.35,-13.5889,-1594.5,-41.9945,-1540.87,-15.3517,-1554.1,22.6108,-1577.45,33.232,-1528.28,18.2326,-1554.9,-17.601,-1530.45,36.6911,-1533.1,-15.7091,-1522.96,12.1701,-1523.92,-50.9287,-1515.59,10.1119,-1496.96,20.8851,-1523.68,0.531982,-1531.83,-47.0178,-1522.25,-35.5074,-1544.18,40.6579,-1523.47,39.843,-1516.3,39.1119,-1499.05,31.4653,-1473.24,29.8688,-1471.01,-0.467682,-1462.68,29.5481,-1469.35,12.2384,-1498.86,28.5908,-1473.12,-39.4981,-1450.75,18.1366,-1492.29,-6.36487,-1459.66,-0.859528,-1464.72,-15.2051,-1469.31,2.74988,-1474.13,-10.7617,-1459.87,-19.789,-1454.23,-21.7138,-1419.97,20.6921,-1453.4,40.3292,-1416.09,-24.7708,-1476.35,-1.23495,-1443.2,-36.2246,-1418.66,-11.7271,-1433.1,27.5792,-1444.22,35.5259,-1414.38,-5.33881,-1394.61,-4.54187,-1422.71,-10.8994,-1415.12,-0.493713,-1437.23,31.192,-1413.55,4.33228,-1384.38,33.3427,-1384.68,8.38254,-1411.67,19.6873,-1405.57,15.1375,-1394.84,30.2176,-1391.64,-51.2901,-1391.7,-22.5279,-1339.94,-22.9556,-1367.15,4.78964,-1377.21,-63.6024,-1344.23,26.4085,-1340.77,-1.04703,-1351.57,21.2354,-1359.53,17.6392,-1387,-2.0336,-1400.11,-17.1894,-1388.38,21.4957,-1358.46,47.9187,-1370.75,21.6225,-1345.62,-2.091,-1366.1,-5.96844,-1350.53,-31.4814,-1335.48,30.3171,-1356.03,1.29294,-1321.74,21.6293,-1365.44,5.23694,-1327.54,-0.179718,-1335.23,0.574707,-1321.76,30.2788,-1366.72,1.31406,-1279.35,5.80704,-1315,-14.8575,-1319.2,-19.2834,-1299.59,-31.0028,-1265.39,-32.2565,-1286.54,-14.0696,-1284.25,19.7714,-1322.56,-3.49429,-1261.99,16.4116,-1293.38,-17.7952,-1266.64,-7.15521,-1274.59,-5.97635,-1300.98,15.8047,-1267.1,19.0865,-1269.24,-18.4715,-1268.44,4.99316,-1279.87,9.85223,-1277.2,8.93256,-1267.95,-50.8734,-1287.8,3.64233,-1311.23,-16.1805,-1278.17,-32.0106,-1284.89,22.8351,-1310.91,-18.2621,-1308.27,-36.5004,-1311.57,-38.5151,-1275.34,9.7312,-1275.96,-18.744,-1255.44,12.9752,-1240.21,40.7383,-1267.63,50.2188,-1276.88,15.0992,-1231.76,30.7326,-1250.23,-12.3343,-1267.41,61.1266,-1245.23,3.04193,-1265.87,-37.3453,-1255.75,3.63004,-1266.64,8.09335,-1228.18,-24.6687,-1203.91,-27.1977,-1215.01,-32.073,-1265.03,6.36966,-1238.45,24.3511,-1197.62,11.5935,-1265.52,6.83685,-1238.32,9.98605,-1243.99,2.8905,-1228,-6.32291,-1238.63,-0.000915527,-1242.44,-20.8145,-1205.61,-8.99014,-1247.12,-4.94073,-1227.61,13.7357,-1238.32,7.10587,-1179.53,24.9869,-1202.54,-31.4687,-1209.9,44.5753,-1194.49,13.5968,-1201.29,44.8265,-1210.15,28.8916,-1189.94,-48.343,-1192.69,-7.68564,-1211.71,16.0688,-1171.01,-12.8746,-1207.38,15.3729,-1154.39,-23.5998,-1185.82,-19.9745,-1154.65,-38.7531,-1144.19,-13.6229,-1183.45,-54.6785,-1192.37,-80.9188,-1150.05,14.2961,-1147.64,18.5398,-1183.13,4.49402,-1160.19,-46.9663,-1162.84,-4.57672,-1123.27,46.0854,-1135.89,-3.5636,-1164.88,-36.5491,-1123.04,-10.1925,-1127.87,-18.3931,-1169.54,-10.5936,-1160.66,-21.4691,-1133.48,-23.9267,-1178.43,26.6241,-1113.59,-6.69003,-1157.15,-10.6226,-1133.1,9.19061,-1110.77,9.83292,-1115.15,-34.3467,-1143.67,23.111,-1100.6,13.9899,-1143.15,-52.9832,-1073.51,-34.6693,-1162.11,39.3734,-1086.54,-24.986,-1115.49,-0.20163,-1085.18,-7.18959,-1074.65,-21.3355,-1105.58,-23.2051,-1091.07,12.3788,-1084.76,4.55417,-1089.22,-34.5139,-1132.96,-0.308716,-1112.74,-20.5653,-1081.5,33.3701,-1048.83,22.6391,-1122.74,5.65808,-1086.15,29.989,-1083.06,-38.3764,-1070,-11.1815,-1093.99,25.2211,-1072.06,-8.18857,-1115.61,-15.841,-1081.9,-20.1517,-1086.84,5.99933,-1077.25,20.4609,-1112.15,38.3552,-1041.34,30.4717,-1037.25,40.324,-1042.54,48.0846,-1069.58,27.4906,-1083.21,-34.7535,-1063.75,8.00735,-1071.09,-24.2067,-1035.89,34.9145,-1052.22,-31.0541,-1053.33,14.99,-1076.8,-22.9453,-1042.15,-5.91679,-1035.74,12.1121,-1075.62,41.0373,-1013.18,-5.24455,-1048.96,-8.21953,-1073.3,16.0243,-1048.52,38.6573,-1051.74,-22.9513,-1063.93,-0.778275,-1010.19,20.9311,-1044.28,-48.6861,-993.001,-8.74271,-1026.03,-21.148,-1003.64,3.18906,-1047.19,9.06279,-1022.3,-13.5012,-992.172,6.00783,-986.537,-29.4225,-1025.58,-10.2896,-1041.12,-8.07903,-989.255,-36.8798,-1075.46,26.7651,-1026.3,-7.30103,-1022.17,-49.167,-994.88,11.5893,-1015.6,33.9608,-1030.69,-40.3843,-1013.12,20.5539,-991.688,1.771,-1023.14,10.6858,-988.386,-34.5126,-981.257,-7.79051,-1047.52,-14.2744,-1001.96,-24.8923,-1027.79,-35.1976,-967.226,-16.9733,-1010.18,6.80409,-1017.71,-8.63441,-985.458,10.8555,-1011.26,-19.2031,-982.584,20.5905,-1042.78,7.47301,-1031.86,9.23357,-958.518,8.50369,-977.249,-21.9314,-984.221,-21.6817,-956.307,-41.24,-972.494,-45.415,-1018.18,-22.9726,-999.566,-16.4829,-987.882,-23.9138,-959.94,-8.55856,-938.238,-13.3714,-943.561,-15.7227,-981.936,32.1627,-946.831,26.8714,-946.738,10.0837,-940.962,31.3854,-972.245,-16.6914,-923.483,2.54076,-975.049,39.1171,-995.128,8.03889,-966.968,-21.0764,-977.702,44.8122,-1014.84,-2.67059,-919.023,-17.956,-963.276,28.3254,-940.265,-47.1484,-928.699,-17.9809,-941.825,27.6334,-920.339,2.29927,-948.034,-12.333,-944.091,0.762909,-934.797,28.7423,-931.642,2.61418,-932.547,-22.0533,-960.29,36.8229,-971.841,28.3149,-963.937,4.14742,-966.364,-3.9155,-913.26,-25.0947,-892.857,-9.1134,-923.864,-28.1686,-936.52,8.92419,-890.198,64.3218,-919.081,-28.4802,-943.085,-21.3913,-932.411,7.67488,-894.159,48.1144,-921.225,39.5106,-907.662,-9.68889,-911.245,-8.5968,-942.614,1.22517,-911.002,60.8908,-921.671,35.1545,-905.536,-9.35065,-912.539,17.0135,-901.532,-4.79539,-893.332,13.8891,-903.605,-7.76917,-892.713,-12.6816,-910.844,-10.5381,-898.709,5.24936,-874.865,-25.1494,-873.574,2.55272,-848.866,37.7895,-909.177,-14.9867,-918.58,-17.1413,-878.493,-39.86,-911.808,36.3884,-925.798,-22.4402,-882.712,8.79005,-864.566,12.4832,-880.867,16.1763,-848.496,-6.28256,-913.293,-6.01048,-927.064,7.36853,-880.031,17.8187,-888.15,17.2565,-916.548,-39.9921,-905.849,-12.0089,-891.314,-0.777161,-878.955,-1.54968,-869.928,2.72626,-885.675,12.655,-862.739,2.49297,-872.25,-36.5072,-885.551,1.81104,-873.9,-7.9126,-831.168,24.4305,-850.665,13.6064,-901.776,11.0672,-818.533,-1.60866,-854.167,-71.9115,-845.272,2.61771,-905.886,-14.5579,-843.575,19.74,-861.058,53.3515,-864.828,22.1181,-859.366,18.2842,-836.925,-16.7833,-887.121,5.27689,-868.314,-24.4476,-853.582,-6.45593,-835.576,3.08467,-887.42,3.31322,-837.757,-16.699,-838.739,33.2766,-832.827,-59.3625,-882.448,0.64003,-803.803,-12.1736,-848.765,-9.9476,-861.377,6.39122,-835.928,-12.6195,-823.277,-16.1773,-798.761,-30.2526,-837.05,6.10909,-829.125,-53.5443,-773.438,16.9978,-817.547,3.50966,-825.888,1.48361,-877.991,25.062,-811.882,-16.0576,-835.556,22.8296,-799.54,40.5285,-855.901,-29.4249,-835.275,7.96429,-856.438,-8.53625,-869.868,-3.10257,-830.915,3.25926,-862.364,-4.70163,-824.823,4.76172,-835.66,-18.3362,-851.519,-32.5453,-800.748,-23.9851,-845.747,25.5782,-849.536,-11.6892,-811.842,-28.6178,-852.804,0.402328,-777.595,0.73111,-845.391,32.2747,-828.218,46.4838,-793.865,-49.8819,-791.767,-36.8199,-798.521,50.7348,-773.858,11.5272,-842.061,34.506,-805.66,17.1119,-807.051,7.78468,-831.724,-29.6762,-752.362,-10.5304,-795.129,17.2901,-766.401,68.9242,-800.912,-13.1993,-814.228,18.4581,-774.257,7.32774,-758.695,-18.1329,-774.635,33.1532,-820.505,35.0471,-816.623,-6.96411,-766.929,21.0802,-768.318,33.871,-776.786,-0.640839,-782.448,4.09167,-789.279,23.4522,-768.267,18.584,-799.669,20.8489,-811.954,29.1279,-812.723,32.1019,-790.415,14.0306,-801.729,6.06143,-760.783,19.8764,-711.712,28.4208,-805.359,21.1453,-761.905,-17.4551,-803.654,13.4035,-758.244,-26.7991,-796.537,33.8928,-746.899,6.83467,-777.593,2.72829,-770.887,7.73318,-761.845,-53.3631,-734.895,14.902,-769.97,6.51563,-742.249,-8.05879,-760.374,43.8732,-778.569,-8.91417,-751.136,-2.60091,-778.358,3.44157,-783.805,8.92075,-757.031,-15.0479,-782.931,-27.1819,-769.4,-5.05536,-834.106,36.7005,-759.89,-13.9771,-762.277,32.3273,-753.806,13.183,-713.147,-3.86264,-766.462,-1.85843,-811.716,-4.51649,-786.333,-17.0315,-750.17,-16.7925,-763.37,-11.7711,-739.622,25.1767,-751.741,-18.5672,-703.317,2.58862,-786.93,2.09087,-740.62,42.7753,-717.229,-85.0459
