-11134.4,-0.00011912,9.90419e-005
-11131.7,-8.52552e-006,-4.7283e-005
-11128.9,6.36954e-006,-0.000103683
-11126.1,0.000105841,-6.26218e-005
-11123.3,-1.66587e-005,-0.000177658
-11120.6,-2.2118e-005,1.11962e-005
-11117.8,4.91239e-005,-9.93776e-006
-11115,-3.44336e-005,9.17961e-005
-11112.3,-6.58941e-005,1.20062e-005
-11109.5,0.0001046,2.03921e-005
-11106.7,-6.72883e-005,5.57441e-005
-11104,9.86598e-006,-4.8352e-005
-11101.2,2.13111e-005,9.79127e-006
-11098.4,-2.47377e-005,0.000138926
-11095.7,4.85754e-005,7.06494e-006
-11092.9,-6.42682e-005,7.21628e-005
-11090.1,6.71255e-005,-8.97806e-005
-11087.3,1.18677e-005,-4.24825e-005
-11084.6,7.77508e-005,-6.445e-005
-11081.8,-4.02477e-005,-3.67355e-005
-11079,-5.06119e-005,2.8224e-005
-11076.3,-1.97689e-005,-3.50766e-005
-11073.5,-9.65941e-005,-4.48286e-005
-11070.7,-1.91907e-005,-6.2034e-005
-11068,9.7768e-005,9.72903e-006
-11065.2,5.16737e-005,4.94571e-005
-11062.4,1.43738e-005,6.6116e-005
-11059.7,1.02565e-005,3.4792e-005
-11056.9,3.15009e-005,-7.16209e-005
-11054.1,8.8902e-005,-9.01648e-006
-11051.3,-4.78501e-005,-1.98998e-005
-11048.6,8.8038e-005,5.22251e-005
-11045.8,-2.96639e-005,-3.0051e-005
-11043,6.90097e-005,2.99683e-005
-11040.3,2.07277e-005,-0.000111069
-11037.5,-3.41539e-005,-2.41359e-005
-11034.7,-1.50131e-005,0.000154585
-11032,6.58832e-005,3.85366e-005
-11029.2,4.87493e-006,2.92497e-005
-11026.4,6.19531e-005,-0.000104976
-11023.7,-6.79797e-005,-4.34258e-005
-11020.9,-3.91792e-005,-7.30978e-006
-11018.1,-6.87758e-005,-2.82075e-005
-11015.3,1.09427e-005,0.000128186
-11012.6,3.88537e-006,-0.000141363
-11009.8,-3.30589e-005,-0.000104653
-11007,6.83631e-005,-7.9343e-005
-11004.3,3.39948e-005,-2.97335e-005
-11001.5,-3.14703e-005,-7.47503e-005
-10998.7,-7.47907e-005,3.23242e-005
-10996,-0.000132035,-1.73114e-006
-10993.2,-8.11021e-005,8.26453e-005
-10990.4,-2.78476e-005,4.5929e-005
-10987.7,0.000116682,-3.6062e-005
-10984.9,-8.59488e-005,-5.82748e-005
-10982.1,4.97339e-005,-6.38001e-005
-10979.3,1.53322e-005,8.38903e-006
-10976.6,3.64807e-005,-7.60735e-005
-10973.8,-3.37715e-005,-6.50024e-005
-10971,-0.000102765,-8.8385e-005
-10968.3,8.47293e-005,1.24628e-005
-10965.5,-3.89299e-005,-2.05913e-005
-10962.7,-0.000116308,-3.80495e-005
-10960,-0.000128349,-5.97309e-005
-10957.2,-8.0746e-005,1.13927e-005
-10954.4,9.20567e-005,5.9156e-005
-10951.7,-2.53895e-005,-2.97317e-005
-10948.9,3.44618e-005,-5.15641e-005
-10946.1,2.89905e-005,-4.52039e-005
-10943.3,-3.52883e-006,-3.9726e-005
-10940.6,6.5453e-005,-6.17608e-005
-10937.8,-7.44517e-005,1.03437e-005
-10935,-8.75592e-005,-1.47151e-005
-10932.3,-5.38869e-007,1.36545e-005
-10929.5,-2.66302e-005,2.06866e-005
-10926.7,-6.44846e-005,-3.47549e-005
-10924,-4.37454e-006,-0.000147967
-10921.2,4.35662e-005,-2.67329e-005
-10918.4,-6.57535e-005,6.65637e-005
-10915.7,-4.42917e-005,-2.25878e-005
-10912.9,9.62928e-005,-6.19288e-005
-10910.1,-9.47652e-007,1.11975e-005
-10907.3,-7.3744e-006,-3.90669e-005
-10904.6,9.7164e-006,3.69457e-005
-10901.8,-4.03246e-005,3.97892e-005
-10899,-5.82728e-005,-5.39005e-005
-10896.3,5.71283e-006,-6.23681e-006
-10893.5,0.000104472,-9.59893e-005
-10890.7,4.44655e-006,-7.83236e-005
-10888,-1.43078e-005,-4.10047e-005
-10885.2,-6.23163e-005,5.83898e-005
-10882.4,2.51902e-005,7.00475e-005
-10879.7,-3.0402e-005,1.4024e-005
-10876.9,-4.59798e-005,4.58972e-005
-10874.1,5.27341e-005,6.26868e-005
-10871.3,1.08425e-006,5.98568e-005
-10868.6,-7.54765e-006,7.2827e-005
-10865.8,-5.01261e-005,-9.52778e-005
-10863,-4.52385e-005,-6.44374e-005
-10860.3,-5.01414e-005,-4.92345e-005
-10857.5,1.25817e-005,-0.000148718
-10854.7,-0.000160754,-2.26935e-005
-10852,7.94553e-006,-2.63023e-005
-10849.2,9.70514e-005,-1.98899e-005
-10846.4,-6.77513e-005,3.49292e-005
-10843.7,8.6312e-005,3.5779e-005
-10840.9,3.45241e-005,-1.5214e-005
-10838.1,4.06776e-006,-5.64546e-005
-10835.3,8.10849e-005,8.15283e-005
-10832.6,-2.96198e-005,6.51423e-006
-10829.8,1.23412e-005,-3.17127e-005
-10827,-0.000143667,5.96181e-005
-10824.3,-1.27713e-005,-4.03133e-005
-10821.5,-1.40434e-005,-7.89085e-005
-10818.7,4.00034e-006,-1.47192e-005
-10816,1.38436e-005,3.86147e-005
-10813.2,6.81067e-007,-3.55329e-005
-10810.4,3.20638e-005,-1.60466e-005
-10807.7,5.14618e-005,-1.44824e-005
-10804.9,8.1781e-005,-2.69947e-006
-10802.1,-5.18445e-005,-8.13719e-005
-10799.3,2.79539e-005,-8.19558e-005
-10796.6,2.46648e-005,6.57759e-005
-10793.8,-9.43698e-005,-4.6689e-005
-10791,-4.44267e-005,-0.000147502
-10788.3,-2.53287e-005,-8.58635e-005
-10785.5,-7.69186e-005,-1.48149e-007
-10782.7,-5.88241e-005,-5.85344e-006
-10780,-2.00805e-005,-3.32655e-005
-10777.2,1.14473e-005,-7.81659e-005
-10774.4,1.91705e-005,6.39572e-005
-10771.7,1.20795e-005,-1.41059e-005
-10768.9,-1.0538e-005,4.28692e-005
-10766.1,6.94481e-005,-5.10085e-005
-10763.3,6.17731e-005,-3.46625e-005
-10760.6,5.30264e-005,-0.000124136
-10757.8,-2.06863e-005,-7.14301e-006
-10755,-4.30524e-005,-0.000129506
-10752.3,-2.53661e-006,-2.82821e-005
-10749.5,2.91726e-005,9.37645e-005
-10746.7,-1.79522e-005,-9.31021e-005
-10744,5.99304e-005,-4.67961e-005
-10741.2,4.40006e-005,-1.50112e-005
-10738.4,3.623e-005,8.13611e-005
-10735.7,2.60241e-005,4.43107e-005
-10732.9,7.4129e-005,1.4545e-007
-10730.1,-0.000127196,-4.18313e-005
-10727.3,9.97473e-005,-9.71794e-005
-10724.6,-1.46922e-005,7.08592e-005
-10721.8,-1.79435e-005,5.21085e-005
-10719,-2.03045e-005,-2.98661e-005
-10716.3,5.07119e-006,7.40564e-005
-10713.5,-6.15347e-005,6.5828e-005
-10710.7,3.87619e-005,-3.43809e-006
-10708,-4.0392e-005,-2.30003e-005
-10705.2,-2.47948e-005,-3.72952e-005
-10702.4,3.55235e-006,9.49792e-005
-10699.7,2.02803e-005,2.66756e-005
-10696.9,-4.27701e-005,-3.98538e-005
-10694.1,-1.10973e-005,-2.57134e-005
-10691.4,-8.0641e-007,2.55214e-005
-10688.6,-2.63332e-005,7.43469e-005
-10685.8,7.43531e-005,-3.43469e-005
-10683,8.54357e-005,-9.11402e-005
-10680.3,-5.77331e-006,-4.58294e-005
-10677.5,-5.25245e-005,-0.000127249
-10674.7,-9.58879e-005,5.96526e-005
-10672,-4.68693e-005,9.46684e-005
-10669.2,9.06794e-005,-1.13178e-005
-10666.4,-5.17575e-005,-0.000221744
-10663.7,7.88125e-005,4.6961e-005
-10660.9,2.15204e-005,5.16983e-006
-10658.1,9.23216e-005,-7.51659e-005
-10655.4,1.78921e-005,-1.88865e-005
-10652.6,4.184e-005,-0.00012664
-10649.8,-4.16471e-005,-2.71757e-005
-10647,4.2843e-005,-1.13973e-006
-10644.3,-5.90352e-005,-7.68545e-005
-10641.5,2.6215e-005,-2.88157e-005
-10638.7,-7.80008e-005,4.47013e-005
-10636,-2.8242e-005,-5.54951e-005
-10633.2,7.94714e-005,-5.29529e-005
-10630.4,-6.2747e-005,-0.000117917
-10627.7,-3.3756e-005,2.63618e-005
-10624.9,-3.28109e-005,-6.43908e-005
-10622.1,-2.02028e-005,4.26969e-005
-10619.4,0.000175244,-9.94978e-005
-10616.6,5.03241e-005,6.0037e-006
-10613.8,1.78401e-005,-6.53653e-005
-10611,-3.41521e-005,1.96e-005
-10608.3,-7.26633e-005,-4.60664e-005
-10605.5,-1.81924e-005,-4.95037e-005
-10602.7,9.76956e-005,-6.27764e-005
-10600,6.27879e-006,-5.00971e-005
-10597.2,-3.53442e-005,-7.58424e-005
-10594.4,0.000131488,5.03099e-005
-10591.7,-0.0001935,5.42723e-005
-10588.9,2.45223e-006,0.000114033
-10586.1,-3.78816e-005,-7.87958e-006
-10583.4,4.15137e-005,-1.76408e-007
-10580.6,3.57257e-005,-0.000108238
-10577.8,-4.84353e-005,-1.21553e-006
-10575,2.22005e-005,-0.00016392
-10572.3,4.4019e-005,4.53726e-005
-10569.5,-3.35006e-005,-4.54334e-005
-10566.7,-5.8516e-005,-0.000130327
-10564,8.61548e-005,-2.08454e-005
-10561.2,3.84951e-005,-8.95501e-005
-10558.4,3.85534e-005,-0.000175236
-10555.7,6.59448e-005,-8.06547e-005
-10552.9,4.56739e-005,-5.31804e-005
-10550.1,1.0615e-005,-5.49515e-005
-10547.4,7.74446e-005,-5.65129e-005
-10544.6,0.000102256,-5.53534e-005
-10541.8,-5.51086e-005,4.59806e-005
-10539,5.41897e-005,-9.33495e-007
-10536.3,-6.85512e-005,3.65137e-005
-10533.5,2.72915e-005,9.77017e-005
-10530.7,-2.64644e-005,1.23126e-005
-10528,-9.17517e-005,-6.1873e-005
-10525.2,5.14498e-005,-7.25808e-005
-10522.4,-2.73253e-005,-6.05309e-005
-10519.7,-3.64999e-005,0.000134085
-10516.9,-3.33347e-005,-0.000110669
-10514.1,5.65222e-005,-4.13446e-005
-10511.4,1.49498e-005,1.54164e-005
-10508.6,7.76489e-005,-3.72674e-005
-10505.8,-3.43143e-005,-3.25504e-005
-10503,3.58251e-005,-1.17618e-005
-10500.3,-5.78739e-005,1.64212e-005
-10497.5,-8.39499e-005,-9.08925e-005
-10494.7,-6.14234e-005,-1.96161e-005
-10492,0.000127122,-3.53191e-005
-10489.2,8.43122e-006,-4.01384e-005
-10486.4,3.25453e-005,8.66588e-005
-10483.7,-6.74758e-005,-5.54798e-005
-10480.9,1.99497e-005,2.11849e-005
-10478.1,-1.22679e-005,-2.75883e-005
-10475.4,2.42747e-006,-5.19831e-005
-10472.6,-5.30358e-005,3.06495e-005
-10469.8,3.06372e-005,5.34435e-005
-10467,-1.04302e-005,-2.15659e-005
-10464.3,3.96314e-005,-9.97735e-005
-10461.5,-3.78798e-005,-0.000184253
-10458.7,-6.33043e-005,-5.2461e-005
-10456,-7.40329e-006,1.52542e-005
-10453.2,5.1041e-005,-6.71276e-005
-10450.4,1.02455e-005,4.64678e-005
-10447.7,8.49806e-006,-8.99962e-005
-10444.9,4.2921e-005,-2.06532e-005
-10442.1,-0.000287622,-3.7198e-005
-10439.4,8.74081e-005,-2.54138e-005
-10436.6,4.88852e-005,-0.000180461
-10433.8,7.27541e-005,9.35165e-005
-10431,6.21604e-005,-0.000104609
-10428.3,-0.000119459,-1.80007e-005
-10425.5,-6.6207e-006,-5.22833e-005
-10422.7,-3.82948e-005,3.00607e-005
-10420,-9.14328e-005,-7.98641e-005
-10417.2,-7.80588e-005,3.89541e-005
-10414.4,5.26173e-005,-6.90104e-005
-10411.7,-1.21426e-005,5.1363e-005
-10408.9,-4.48018e-005,3.20676e-005
-10406.1,5.56775e-005,4.91101e-005
-10403.4,-3.94427e-006,-8.49964e-005
-10400.6,-3.46509e-006,-3.36369e-005
-10397.8,4.10851e-006,0.000120318
-10395,3.18875e-005,-3.84112e-005
-10392.3,-0.000170878,-5.44455e-005
-10389.5,-1.42765e-005,1.35615e-005
-10386.7,5.14621e-005,-0.000155312
-10384,-8.553e-006,-1.90459e-005
-10381.2,1.1864e-005,-6.62555e-005
-10378.4,5.05605e-005,-0.000100024
-10375.7,5.55237e-006,-7.8723e-005
-10372.9,0.000118745,-9.94822e-005
-10370.1,-7.07333e-005,6.08511e-005
-10367.4,-6.38693e-005,1.85321e-005
-10364.6,1.57947e-005,9.98749e-005
-10361.8,-0.000104979,-2.58381e-005
-10359,-7.13348e-005,4.14104e-005
-10356.3,0.000156169,-2.76063e-005
-10353.5,3.73417e-006,-3.79965e-006
-10350.7,4.83781e-005,6.07965e-005
-10348,6.03481e-005,-8.45221e-005
-10345.2,0.000105182,-4.52893e-005
-10342.4,1.87692e-005,-4.50867e-006
-10339.7,4.63771e-005,8.33407e-005
-10336.9,9.63353e-005,3.71789e-005
-10334.1,-0.000159068,-4.34189e-005
-10331.4,-3.95709e-005,-1.80351e-005
-10328.6,4.48514e-005,9.39169e-005
-10325.8,-8.24022e-005,4.29479e-005
-10323,1.8847e-005,-3.4348e-006
-10320.3,-8.12653e-005,-1.35993e-005
-10317.5,-6.34392e-005,0.000102648
-10314.7,-3.41918e-005,-8.07657e-005
-10312,-7.88934e-005,-8.65801e-005
-10309.2,-2.35106e-005,-8.93142e-005
-10306.4,3.10529e-005,3.07026e-005
-10303.7,-5.94573e-005,-1.29385e-005
-10300.9,-4.57556e-005,-6.53943e-005
-10298.1,0.000113932,-2.97694e-005
-10295.4,0.000100417,-2.64089e-005
-10292.6,-9.32832e-005,2.90611e-005
-10289.8,0.000138437,-8.55088e-005
-10287,-5.87494e-005,4.01563e-006
-10284.3,6.21051e-005,-6.43837e-005
-10281.5,-2.39169e-006,5.24381e-005
-10278.7,0.000111917,-2.07204e-006
-10276,-4.48582e-005,-8.66773e-005
-10273.2,-3.02232e-005,-5.58115e-005
-10270.4,5.12379e-005,-1.056e-005
-10267.7,3.40478e-005,-1.08346e-005
-10264.9,6.1778e-006,-2.23449e-005
-10262.1,9.38561e-005,6.69724e-005
-10259.4,-8.77325e-006,-1.9526e-005
-10256.6,8.58377e-005,-7.95643e-005
-10253.8,-0.000110979,-1.78192e-005
-10251,4.01243e-006,-3.5312e-005
-10248.3,-2.48268e-006,-3.02901e-005
-10245.5,6.7748e-005,-2.67712e-005
-10242.7,-4.28362e-005,-1.70039e-005
-10240,5.20943e-005,-3.66255e-005
-10237.2,7.6219e-005,-6.79093e-005
-10234.4,-3.13551e-005,-6.16809e-005
-10231.7,-6.74057e-005,-9.535e-005
-10228.9,-3.75165e-005,-3.56819e-005
-10226.1,-3.46446e-005,2.11754e-005
-10223.4,7.96545e-005,-7.36808e-005
-10220.6,-9.1426e-005,-6.164e-005
-10217.8,-3.73363e-005,2.95001e-005
-10215.1,-5.84189e-005,-2.52182e-007
-10212.3,-8.2597e-005,-9.41869e-006
-10209.5,-6.87395e-005,-4.39242e-005
-10206.7,1.99565e-005,-0.000151726
-10204,7.62489e-006,-0.000183918
-10201.2,1.85261e-005,-0.000101071
-10198.4,4.14656e-005,-0.000100653
-10195.7,-2.45002e-005,0.000115415
-10192.9,4.99204e-005,-4.47849e-005
-10190.1,-1.86925e-005,6.74004e-005
-10187.4,2.9496e-005,-4.93665e-005
-10184.6,7.96624e-005,-9.53501e-005
-10181.8,0.000112922,3.46078e-005
-10179.1,-8.43644e-005,-0.000115912
-10176.3,-0.000125236,-9.92915e-005
-10173.5,-7.25024e-006,-6.66432e-005
-10170.7,0.000148165,7.8949e-005
-10168,-8.30215e-006,-8.32414e-005
-10165.2,3.2958e-005,-3.58836e-006
-10162.4,-4.0101e-005,-0.000126505
-10159.7,6.64955e-006,-9.97339e-005
-10156.9,-7.33913e-005,8.3419e-005
-10154.1,-9.2201e-005,6.09643e-005
-10151.4,1.28099e-005,-3.42232e-005
-10148.6,-0.000131801,2.11629e-005
-10145.8,-4.3993e-005,-0.000114979
-10143.1,6.44451e-005,-0.000147651
-10140.3,-3.8758e-005,-0.000110623
-10137.5,-1.32212e-005,-1.94022e-006
-10134.7,-4.61912e-005,-1.58245e-006
-10132,5.38376e-005,-2.90305e-005
-10129.2,-0.000241836,-0.000132055
-10126.4,8.71201e-005,-0.000111045
-10123.7,7.95264e-005,-0.000163229
-10120.9,9.06351e-007,-3.61108e-005
-10118.1,5.43438e-005,1.9568e-005
-10115.4,-0.000114444,-2.16566e-005
-10112.6,-1.41105e-006,0.000104249
-10109.8,3.23188e-005,8.55977e-005
-10107.1,1.55903e-005,-9.03072e-005
-10104.3,-0.000150489,-9.26239e-005
-10101.5,-0.000100376,-0.000151662
-10098.7,-1.47693e-005,4.71138e-006
-10096,-9.69526e-005,-9.38892e-005
-10093.2,-1.96638e-005,-0.000110931
-10090.4,6.33796e-005,3.85576e-005
-10087.7,-0.000110911,-8.60466e-005
-10084.9,4.61941e-005,1.17349e-005
-10082.1,-0.000133507,-0.000104258
-10079.4,4.78859e-006,7.2016e-006
-10076.6,0.000153689,1.45957e-005
-10073.8,-0.000104748,-3.24447e-005
-10071.1,4.70861e-006,7.81524e-005
-10068.3,-6.63633e-005,-0.000109544
-10065.5,3.69896e-005,1.14073e-005
-10062.7,8.13038e-006,-1.87141e-005
-10060,2.03133e-005,2.59031e-005
-10057.2,-3.48628e-005,-7.91291e-005
-10054.4,-3.25832e-005,-0.000220228
-10051.7,3.4514e-006,4.62829e-005
-10048.9,0.00011272,-8.28231e-006
-10046.1,-0.000178727,-0.00010775
-10043.4,0.000109339,0.000183288
-10040.6,-6.85891e-005,-1.24259e-007
-10037.8,7.53154e-005,4.94304e-006
-10035.1,-2.02102e-005,-6.48334e-005
-10032.3,-0.00014175,5.19011e-006
-10029.5,5.42446e-005,3.87365e-005
-10026.7,-0.000131802,-4.89377e-005
-10024,8.12709e-005,-7.41922e-005
-10021.2,-7.23538e-005,-1.55021e-005
-10018.4,0.000102234,-0.000266275
-10015.7,-0.000122519,-3.4664e-005
-10012.9,9.06826e-006,-0.000169478
-10010.1,-0.000102702,-0.000138824
-10007.4,2.49774e-005,-3.04347e-006
-10004.6,-0.000134351,8.00962e-005
-10001.8,-0.000130254,-4.71936e-005
-9999.05,0.000161306,-6.61694e-005
-9996.29,3.97273e-006,-5.60083e-005
-9993.52,2.93857e-005,8.62669e-007
-9990.75,5.9311e-005,-8.94207e-005
-9987.98,-9.42316e-005,-1.3514e-005
-9985.21,1.91881e-006,-0.000248321
-9982.44,-2.96731e-005,-8.44488e-005
-9979.67,-1.80038e-005,7.15908e-005
-9976.9,3.30021e-006,-0.000170552
-9974.13,3.86917e-005,7.41357e-007
-9971.36,0.000135971,-5.25397e-005
-9968.59,0.000168852,-0.000139543
-9965.82,-0.00015604,-9.71572e-005
-9963.06,0.000109896,-2.49985e-005
-9960.29,-9.8308e-005,6.46261e-005
-9957.52,7.90027e-005,-6.79006e-005
-9954.75,-8.94542e-005,-0.000190529
-9951.98,-0.000179947,-0.000123453
-9949.21,5.71995e-005,2.86854e-005
-9946.44,0.000169896,-0.000125853
-9943.67,2.81372e-005,-0.000109699
-9940.9,4.84946e-005,-6.72665e-005
-9938.13,5.31195e-005,-0.000133946
-9935.36,-9.45277e-005,3.49652e-006
-9932.59,-1.42618e-005,-0.000125718
-9929.83,-5.68213e-005,0.000114903
-9927.06,0.000100574,-0.000187914
-9924.29,0.000107381,-0.000129657
-9921.52,-1.98289e-005,2.35504e-005
-9918.75,9.60932e-005,6.74905e-005
-9915.98,6.86879e-005,-5.45761e-005
-9913.21,-4.11595e-005,-8.06563e-005
-9910.44,5.49072e-005,-0.000209087
-9907.67,5.86366e-005,1.8102e-005
-9904.9,9.39953e-005,-0.000102815
-9902.13,-2.02913e-005,6.63681e-006
-9899.36,-1.08957e-005,9.14647e-006
-9896.59,5.88632e-005,0.000148833
-9893.83,7.33392e-005,-1.06019e-006
-9891.06,-0.000123114,4.93128e-005
-9888.29,-6.15165e-005,2.09066e-005
-9885.52,3.98289e-005,-0.000175337
-9882.75,0.000147745,4.00226e-006
-9879.98,8.08491e-005,2.95298e-007
-9877.21,-5.72678e-005,2.40419e-005
-9874.44,-6.19175e-005,-4.09065e-005
-9871.67,1.23076e-005,-5.01391e-005
-9868.9,6.25739e-005,-0.000193441
-9866.13,-8.44352e-006,1.61603e-005
-9863.37,0.000206076,-8.51124e-005
-9860.6,5.01588e-005,-4.16448e-005
-9857.83,2.79169e-005,-0.000153133
-9855.06,2.67442e-005,-0.000143454
-9852.29,3.30259e-005,-7.48649e-005
-9849.52,0.000105037,-4.89588e-006
-9846.75,0.000122817,-2.51339e-005
-9843.98,6.93972e-005,-2.47691e-005
-9841.21,5.13452e-005,-0.000211291
-9838.44,6.41447e-005,-1.48608e-005
-9835.67,-2.16879e-005,-5.07529e-005
-9832.9,5.07901e-005,-5.26542e-005
-9830.13,-5.3983e-005,9.43158e-005
-9827.37,2.20976e-005,-0.000126338
-9824.6,-4.26622e-005,3.27228e-005
-9821.83,4.61014e-005,-0.000101562
-9819.06,2.89741e-005,-0.00020858
-9816.29,9.50442e-005,3.12306e-005
-9813.52,-4.80445e-005,-0.000206628
-9810.75,2.8422e-005,-4.4697e-005
-9807.98,-9.87375e-005,-4.49719e-005
-9805.21,9.82846e-005,-6.49818e-005
-9802.44,-1.95199e-005,-0.000146442
-9799.67,-2.95249e-005,-0.000177848
-9796.9,2.51624e-005,-1.03085e-005
-9794.14,0.000157044,-0.000118156
-9791.37,0.000104389,-5.44336e-005
-9788.6,-7.08346e-005,-6.20446e-005
-9785.83,-2.58463e-005,0.000176135
-9783.06,0.00015653,-9.77404e-005
-9780.29,5.66096e-005,-0.000124312
-9777.52,9.17743e-005,4.884e-005
-9774.75,2.6804e-006,3.82147e-005
-9771.98,-0.000155699,-0.000103978
-9769.21,8.94698e-005,1.20538e-005
-9766.44,4.38465e-005,-6.86115e-005
-9763.67,-4.06796e-005,-0.000105218
-9760.91,0.000132656,-4.87839e-005
-9758.14,0.000156022,-0.000187908
-9755.37,5.13112e-005,-7.77717e-005
-9752.6,-9.64401e-005,2.16613e-005
-9749.83,-5.24852e-005,-0.000208078
-9747.06,-3.947e-005,6.1546e-005
-9744.29,-0.000120126,-1.5829e-005
-9741.52,5.65727e-005,-1.70481e-005
-9738.75,4.03106e-005,-0.000119554
-9735.98,4.86576e-005,-2.22958e-006
-9733.21,1.38403e-005,-0.000113511
-9730.44,-1.04432e-005,-0.000111339
-9727.67,-0.000111757,-7.98988e-005
-9724.91,7.93683e-005,-0.000188024
-9722.14,-3.84597e-005,6.25247e-005
-9719.37,5.3156e-005,-0.000142989
-9716.6,3.49481e-005,-5.20825e-005
-9713.83,3.09531e-005,-1.82105e-006
-9711.06,-9.88663e-005,-0.000125126
-9708.29,-0.000150198,-0.00011942
-9705.52,2.10901e-005,-1.73884e-006
-9702.75,0.000229678,-0.000109294
-9699.98,-0.000107636,-7.86122e-005
-9697.21,1.93734e-005,-0.00012749
-9694.44,2.74604e-005,1.66511e-005
-9691.68,9.67984e-005,-0.000174684
-9688.91,0.000139076,-0.000264304
-9686.14,-4.3551e-005,9.21306e-005
-9683.37,3.03763e-005,-9.61766e-005
-9680.6,4.43429e-005,-3.46388e-005
-9677.83,0.000122926,-5.64599e-005
-9675.06,-0.000130381,-1.34233e-005
-9672.29,-0.000130227,-0.000228832
-9669.52,-0.000126372,-8.88723e-005
-9666.75,0.000105436,-0.000166574
-9663.98,-3.62624e-005,8.90366e-005
-9661.21,1.21583e-005,-2.1353e-005
-9658.45,-3.03238e-005,9.17709e-005
-9655.68,7.89158e-005,-0.000208609
-9652.91,2.90825e-006,-1.25348e-005
-9650.14,1.53939e-005,-1.13379e-005
-9647.37,-4.15499e-005,-0.000150928
-9644.6,-9.61187e-005,-0.000101035
-9641.83,-0.000120546,-4.74104e-005
-9639.06,2.47697e-005,-9.10928e-005
-9636.29,-0.000120246,-4.17565e-005
-9633.52,-0.000212943,-2.59766e-005
-9630.75,-0.000188073,-4.03561e-005
-9627.98,1.70454e-005,-3.83981e-005
-9625.22,-0.000121039,-0.000107908
-9622.45,7.68013e-005,0.000181591
-9619.68,-0.000153482,-9.13268e-005
-9616.91,-6.15932e-005,-0.000137902
-9614.14,6.70794e-005,4.72448e-005
-9611.37,0.000252316,-8.23694e-005
-9608.6,0.000106329,0.000130976
-9605.83,-1.7403e-005,5.69148e-005
-9603.06,0.000191342,4.27279e-005
-9600.29,7.90339e-005,-0.000177473
-9597.52,1.82534e-005,-0.000368356
-9594.75,9.44219e-005,-0.000133224
